tower_temperature,input_voltage,current_consumption,wind_speed,humidity,connected_users,data_traffic_gb,signal_strength,power_outages_24h,tower_age_years,active_antennas,backup_battery_charge,packet_error_rate,days_since_maintenance,tower_status,tower_type_3G,tower_type_4G,tower_type_5G
64.02,207.23,120.0,0.0,95.0,1565,371.89,-98.3,3,11,3,41.48,3.08,188,0,0,0,1
52.76,216.27,20.0,0.0,53.48,631,271.53,-32.41,0,24,9,100.0,0.92,699,0,0,0,1
15.49,180.0,52.78,0.0,85.81,1621,174.5,-83.67,2,16,12,75.39,5.23,275,0,0,0,1
72.09,232.0,20.0,25.16,59.04,3500,247.38,-30.77,1,6,9,43.03,17.58,295,1,0,1,0
15.0,196.87,120.0,0.0,52.52,1160,185.36,-110.0,0,22,12,39.2,0.05,29,0,0,0,1
15.0,186.27,98.57,59.22,42.41,1779,77.32,-23.38,5,1,12,49.67,2.61,146,0,0,1,0
15.0,208.28,120.0,94.53,56.9,3500,464.15,-80.29,5,25,3,37.95,8.14,67,0,0,0,1
69.05,180.0,25.2,1.65,33.71,3500,76.01,-82.37,0,16,2,0.0,24.96,47,1,0,0,1
38.63,220.37,20.0,12.67,59.47,3351,17.44,-28.74,2,20,9,90.34,10.32,258,0,0,1,0
15.42,250.0,120.0,0.0,51.32,3500,500.0,-38.95,3,1,12,100.0,2.36,71,0,0,0,1
15.0,226.81,43.82,29.16,27.15,389,257.24,-38.14,1,0,6,60.6,10.45,325,0,1,0,0
15.0,201.73,120.0,22.99,10.0,2319,488.55,-20.0,1,1,12,17.55,3.29,48,0,1,0,0
25.21,180.0,20.0,52.5,28.02,932,456.33,-72.51,9,15,0,89.71,4.99,128,1,0,0,1
47.7,203.44,20.0,0.0,34.18,3500,169.05,-27.67,0,8,6,26.76,9.19,159,0,0,1,0
53.03,185.02,88.0,0.0,65.25,1679,41.0,-110.0,9,5,0,70.81,15.07,134,1,0,1,0
22.66,250.0,20.0,42.04,47.1,3500,51.8,-20.0,3,12,3,66.03,15.04,309,0,1,0,0
30.88,219.15,20.0,0.0,33.9,771,124.05,-27.63,3,1,9,90.86,1.75,43,0,0,0,1
68.72,180.0,25.49,0.0,15.06,1776,8.43,-76.45,6,15,12,97.37,8.73,180,0,0,0,1
15.0,194.65,99.02,14.75,61.28,187,241.24,-102.76,0,15,2,36.37,9.61,165,1,1,0,0
60.06,219.6,20.0,0.0,38.76,642,237.2,-42.21,5,6,12,100.0,1.08,198,0,0,1,0
70.91,236.71,53.62,0.0,46.8,2567,150.39,-32.69,5,6,12,31.61,0.86,127,0,0,1,0
40.63,180.0,20.0,8.75,76.02,3500,120.12,-20.0,3,14,12,73.24,12.27,425,0,0,1,0
85.0,233.43,103.66,0.0,24.54,1781,349.95,-108.65,4,3,7,100.0,2.01,81,1,1,0,0
55.67,180.0,120.0,0.0,89.74,2146,500.0,-110.0,5,8,6,63.61,0.94,178,0,1,0,0
62.48,213.11,120.0,3.35,63.2,124,500.0,-76.98,8,5,6,68.7,3.12,390,0,0,1,0
25.3,236.3,33.43,0.0,32.65,330,372.56,-84.35,0,8,6,51.19,14.06,120,1,0,1,0
41.36,226.83,79.65,0.0,95.0,3500,207.57,-43.86,5,23,3,0.0,14.39,17,0,1,0,0
20.95,189.24,120.0,0.0,46.2,1146,500.0,-110.0,4,20,9,62.41,0.92,123,0,0,1,0
21.27,195.25,120.0,20.81,65.59,1703,225.68,-110.0,3,4,12,59.86,1.93,67,0,0,1,0
26.03,199.79,48.41,7.7,10.0,1094,245.93,-57.31,1,12,3,56.16,1.85,220,0,0,0,1
47.03,201.68,20.0,0.0,55.55,773,54.41,-64.81,1,1,6,100.0,0.82,218,0,0,0,1
43.67,204.88,120.0,51.93,59.16,3500,91.57,-52.59,10,20,6,9.26,3.16,211,0,0,1,0
35.05,217.59,80.9,46.94,95.0,3478,423.02,-69.71,4,13,9,2.72,6.49,65,0,0,0,1
15.0,250.0,20.0,67.94,95.0,632,263.51,-38.59,0,10,12,85.44,6.86,288,0,0,1,0
15.0,250.0,120.0,120.0,60.59,1124,58.59,-67.02,4,25,9,6.32,7.98,148,0,1,0,0
15.0,250.0,24.82,24.54,95.0,1421,500.0,-28.08,2,6,12,100.0,4.26,91,0,0,1,0
85.0,180.0,120.0,0.0,82.95,3500,367.1,-20.0,8,9,3,57.53,7.21,128,0,0,1,0
37.69,183.72,20.0,0.0,60.87,1995,79.15,-87.12,2,15,3,100.0,5.43,256,0,0,1,0
16.97,250.0,20.0,0.0,20.41,1144,439.75,-20.0,3,24,3,86.77,1.55,231,0,0,1,0
33.92,191.97,120.0,29.54,28.75,1862,293.59,-20.0,3,16,9,48.21,6.36,14,0,0,0,1
68.71,214.51,120.0,0.0,78.94,1870,465.23,-55.98,3,4,9,85.27,4.23,178,0,0,1,0
46.51,206.75,20.0,24.32,18.37,3500,241.88,-57.42,2,17,12,58.62,5.93,32,0,1,0,0
68.91,205.53,20.0,0.0,95.0,1671,54.08,-41.16,2,5,6,100.0,6.24,499,0,0,1,0
40.49,237.37,120.0,0.0,10.0,2742,83.34,-107.57,3,8,9,85.03,6.44,370,0,0,1,0
48.86,181.06,43.14,0.0,14.04,940,154.66,-44.74,0,5,9,72.01,3.33,183,0,0,1,0
37.27,219.43,20.0,0.0,44.63,791,268.19,-53.65,4,7,3,100.0,1.09,3,0,0,1,0
15.0,180.0,20.0,0.0,10.0,1051,462.75,-56.66,2,21,6,66.22,0.6,378,0,0,0,1
32.22,241.6,105.71,43.82,47.02,1909,78.52,-20.0,5,21,6,41.62,3.56,2,0,0,0,1
15.0,229.18,20.0,12.27,54.38,3230,29.66,-20.0,4,3,3,75.86,13.95,213,0,0,0,1
15.0,211.58,120.0,59.58,49.69,1016,250.54,-58.42,1,10,3,43.04,1.98,2,0,0,1,0
18.85,224.28,120.0,67.49,54.41,3500,239.24,-82.85,3,25,12,70.42,2.93,83,0,0,0,1
63.98,180.0,20.0,0.0,10.0,3347,337.84,-44.45,2,12,12,100.0,0.27,640,0,1,0,0
15.0,216.2,20.0,35.64,25.71,647,109.24,-21.97,1,1,9,72.07,9.59,90,0,0,0,1
55.78,201.99,107.68,0.0,60.02,322,204.14,-30.87,2,1,3,94.77,7.0,123,0,0,0,1
15.0,250.0,92.4,31.53,23.46,93,201.75,-90.01,9,12,3,91.87,7.08,47,0,1,0,0
34.5,202.83,20.0,70.94,57.16,227,82.08,-69.79,2,5,9,83.89,3.56,80,0,0,1,0
24.92,180.0,20.0,0.0,23.36,1537,6.84,-74.82,3,8,3,100.0,5.53,5,0,0,1,0
15.0,201.56,120.0,105.9,63.26,1338,41.96,-65.96,0,25,3,9.75,4.77,307,0,0,1,0
44.56,180.0,89.54,0.0,49.98,530,500.0,-103.32,2,25,9,73.87,2.11,151,0,1,0,0
50.82,205.18,20.0,19.71,31.89,3500,206.9,-43.56,2,4,6,68.17,12.1,45,0,0,1,0
85.0,180.0,65.01,0.0,10.0,3500,150.18,-72.51,7,19,12,58.57,2.8,230,0,1,0,0
82.31,250.0,20.0,7.21,54.46,3500,439.04,-20.0,2,25,9,100.0,15.9,277,0,0,0,1
15.0,200.64,20.0,30.07,15.57,248,68.0,-72.67,0,19,3,100.0,4.93,144,0,0,1,0
33.96,213.97,120.0,49.22,92.39,229,17.6,-110.0,11,5,4,39.76,2.93,127,1,0,1,0
62.69,233.92,120.0,48.45,85.31,2018,275.3,-25.96,6,6,6,82.53,8.35,176,0,0,1,0
17.31,180.0,109.69,0.0,73.03,2034,165.99,-110.0,5,16,10,74.84,4.32,36,1,0,0,1
66.94,200.86,20.0,0.0,44.72,482,193.6,-76.71,6,20,6,100.0,5.15,435,0,0,1,0
50.27,180.0,20.0,0.0,95.0,3500,364.82,-43.49,3,25,12,100.0,6.02,117,0,0,1,0
51.73,180.0,120.0,39.24,10.0,414,500.0,-82.72,4,8,6,70.34,8.88,149,1,0,0,1
74.46,221.3,102.54,38.52,22.7,3461,428.04,-102.33,13,25,6,91.06,4.19,101,0,1,0,0
66.83,247.46,120.0,78.91,92.99,3500,46.49,-22.2,8,13,3,49.52,2.18,145,0,0,1,0
15.0,250.0,120.0,2.41,95.0,3198,35.73,-20.0,4,25,3,71.13,2.37,6,0,0,1,0
41.71,181.47,20.0,0.0,92.3,3500,397.96,-71.03,11,25,6,84.72,15.97,31,0,0,1,0
15.0,250.0,45.38,110.28,31.32,241,213.59,-20.0,2,1,9,56.53,7.86,208,0,0,0,1
75.5,226.29,120.0,77.17,25.62,3433,125.66,-20.0,8,1,9,67.39,7.56,135,0,0,1,0
78.63,194.99,120.0,0.0,49.49,1445,500.0,-95.18,11,25,9,100.0,0.63,171,0,0,1,0
56.11,239.47,92.11,0.0,10.0,1029,88.76,-93.11,5,3,6,91.43,5.09,364,0,1,0,0
47.73,180.0,20.0,0.0,42.39,765,15.84,-20.0,2,2,9,87.22,1.94,98,0,0,1,0
15.0,239.01,120.0,120.0,10.0,663,394.23,-20.0,3,19,3,0.0,10.9,175,0,0,1,0
68.6,193.95,20.0,0.0,56.0,1005,294.18,-55.84,2,1,9,100.0,3.51,61,0,0,1,0
37.82,184.52,20.0,73.31,44.4,1383,147.92,-20.0,0,21,6,53.81,1.11,52,0,1,0,0
15.0,210.31,120.0,94.87,31.57,985,483.09,-101.37,2,3,2,66.6,1.63,422,1,0,1,0
15.0,213.26,120.0,100.33,41.2,1909,397.88,-20.0,4,20,3,26.02,11.66,97,0,0,1,0
15.0,211.38,120.0,98.91,27.1,650,140.08,-20.0,1,19,9,33.71,1.25,150,0,0,1,0
17.83,205.73,20.0,41.09,43.82,578,84.54,-20.0,1,16,7,59.03,15.27,225,1,1,0,0
15.0,203.12,45.71,116.98,33.62,844,296.28,-88.61,2,10,9,72.89,5.21,10,0,1,0,0
84.54,199.35,116.98,61.28,53.57,3500,500.0,-20.0,8,25,3,30.6,5.23,203,0,0,0,1
15.0,200.6,20.0,34.98,67.14,1247,134.94,-20.0,0,7,3,78.67,10.17,200,0,1,0,0
44.93,208.82,120.0,0.0,48.42,1368,234.69,-20.42,3,2,9,78.79,12.14,222,0,0,0,1
29.39,180.0,20.0,0.0,29.07,1253,118.4,-37.38,0,14,12,100.0,0.23,354,0,1,0,0
38.83,207.46,20.0,11.49,10.0,3500,278.05,-54.43,4,17,6,100.0,9.02,75,0,0,1,0
15.0,180.0,117.39,0.0,40.14,287,445.36,-20.0,2,25,6,24.76,3.9,168,0,0,0,1
74.76,211.59,20.0,0.0,50.0,3500,38.17,-66.5,10,3,8,23.74,18.44,343,1,0,1,0
67.11,180.0,49.15,4.71,18.3,3500,465.52,-48.24,5,25,3,30.7,8.77,185,0,0,1,0
85.0,213.64,20.0,5.24,53.06,1947,313.23,-110.0,11,9,2,100.0,20.8,129,1,1,0,0
59.05,228.97,120.0,0.0,27.57,1449,458.23,-82.46,6,17,12,66.04,0.16,467,0,0,1,0
24.38,180.0,117.44,0.0,71.88,2555,440.4,-77.36,1,3,12,76.95,2.95,120,0,0,0,1
64.62,180.0,20.0,0.0,20.2,121,370.29,-34.05,3,20,6,100.0,1.17,82,0,0,0,1
15.0,195.33,20.0,7.38,10.0,469,362.61,-20.0,1,4,6,60.55,6.21,94,0,1,0,0
19.52,180.0,120.0,10.43,30.03,3500,181.67,-110.0,5,2,6,62.12,3.31,463,0,0,1,0
21.0,250.0,92.47,8.23,61.0,2333,214.26,-36.18,1,13,6,81.22,8.55,327,0,0,1,0
56.07,203.28,94.23,0.0,23.4,826,341.45,-89.38,2,6,3,79.81,4.28,68,0,0,1,0
15.0,180.0,102.52,61.6,56.39,959,33.91,-69.96,3,4,9,54.47,1.61,27,0,0,1,0
15.0,180.0,20.0,0.0,20.51,1117,144.69,-59.73,7,2,9,87.92,12.17,17,0,0,1,0
15.0,223.99,22.38,98.21,53.61,1989,139.77,-29.85,0,11,12,55.12,7.49,179,0,0,1,0
15.0,236.32,68.72,0.0,93.31,1896,68.91,-57.35,1,19,12,40.13,5.87,409,0,0,1,0
35.44,180.0,120.0,2.7,95.0,697,409.67,-110.0,3,24,3,99.28,9.04,67,0,0,1,0
53.6,248.69,20.0,55.16,95.0,3262,451.03,-20.0,8,9,12,45.25,4.52,330,0,0,1,0
18.59,180.0,20.0,15.45,66.51,3500,500.0,-34.31,7,25,6,92.13,17.15,218,0,0,1,0
15.0,212.9,120.0,0.0,29.1,3500,410.06,-45.1,1,0,6,69.84,7.8,253,0,0,1,0
15.0,201.22,120.0,47.67,65.59,2648,79.59,-110.0,3,4,12,61.84,1.48,101,0,0,0,1
35.64,230.8,115.79,57.42,63.03,1572,363.61,-79.75,0,5,1,83.81,5.86,234,1,1,0,0
43.64,238.81,20.0,1.1,95.0,3500,314.27,-20.0,2,25,12,100.0,10.73,269,0,0,0,1
15.0,180.0,120.0,78.94,95.0,359,146.42,-36.58,4,22,12,19.45,1.25,124,0,1,0,0
49.87,216.71,44.85,2.98,24.69,1624,156.99,-73.3,5,9,9,82.17,1.99,158,0,0,0,1
15.0,180.0,120.0,67.81,81.98,151,371.88,-110.0,0,7,9,79.68,2.4,155,0,1,0,0
50.03,224.49,20.0,0.0,44.56,3500,299.69,-55.3,1,9,3,100.0,8.16,691,0,0,0,1
52.42,207.55,54.34,36.22,90.25,1516,228.3,-20.0,1,7,9,61.75,2.53,56,0,0,1,0
15.0,180.0,33.75,41.15,40.58,1391,310.13,-53.78,4,5,9,79.85,1.11,207,0,0,1,0
53.68,250.0,120.0,39.91,63.54,445,110.21,-20.0,11,9,9,23.51,9.76,293,0,0,1,0
42.72,180.0,20.0,0.0,49.37,450,375.98,-103.79,4,11,9,100.0,3.74,5,0,0,1,0
15.0,249.42,20.0,106.02,10.0,1116,500.0,-110.0,1,8,3,85.21,4.79,254,0,0,1,0
36.44,232.48,120.0,0.0,71.81,3500,244.34,-31.37,0,25,12,72.98,3.9,60,0,1,0,0
15.0,249.43,105.63,0.0,64.23,2242,131.37,-84.14,2,12,3,62.38,2.13,523,0,0,1,0
47.53,189.09,20.0,0.0,41.37,3195,315.61,-20.0,2,25,12,96.88,8.71,318,0,0,1,0
15.0,193.84,105.48,25.32,22.49,3457,165.76,-97.77,2,3,9,78.89,1.62,258,1,0,0,1
15.0,244.12,77.8,120.0,45.11,2715,260.34,-51.89,1,2,12,15.07,9.95,6,0,0,1,0
57.49,180.0,120.0,0.0,26.96,2227,208.41,-68.35,1,15,3,67.38,3.69,302,0,1,0,0
15.0,246.92,120.0,0.0,33.0,900,224.08,-30.63,5,25,6,44.31,9.04,146,0,1,0,0
15.0,207.75,96.46,65.73,15.37,2697,21.48,-46.78,0,8,6,71.21,2.87,10,0,1,0,0
34.56,225.21,85.68,8.71,10.0,3500,99.78,-72.51,1,8,6,18.76,3.48,95,0,0,0,1
63.21,182.41,120.0,0.0,77.5,2100,218.23,-110.0,15,7,4,71.41,14.6,204,1,1,0,0
48.09,187.2,23.12,7.67,23.94,44,165.31,-20.0,2,12,3,48.36,5.61,184,0,0,1,0
15.0,180.0,82.18,0.0,38.98,3411,51.12,-110.0,5,3,3,100.0,0.85,247,0,1,0,0
50.27,198.71,87.1,8.39,61.91,3295,500.0,-77.54,4,12,11,51.46,12.91,8,1,0,1,0
15.0,205.05,40.41,92.39,45.4,627,423.13,-59.42,6,4,12,60.51,5.23,303,0,0,1,0
39.18,201.31,20.0,0.0,66.28,1529,80.38,-20.0,5,17,12,100.0,0.31,72,0,1,0,0
15.0,233.03,120.0,0.0,37.73,2730,500.0,-29.52,1,7,9,77.94,2.19,10,0,0,1,0
33.79,187.94,58.81,0.0,27.22,2077,75.31,-65.02,0,8,9,100.0,3.75,52,0,0,0,1
18.32,221.45,65.15,53.97,58.23,3500,245.66,-99.29,1,2,3,100.0,8.0,77,0,1,0,0
65.61,207.17,26.37,0.0,83.41,3500,78.52,-20.0,12,25,11,87.51,20.11,730,1,0,1,0
31.82,231.76,20.0,0.0,18.22,1353,116.32,-20.0,4,3,9,98.56,4.05,287,0,0,1,0
18.71,190.23,120.0,0.0,10.0,894,319.66,-110.0,6,13,12,65.89,4.92,201,0,0,1,0
24.64,250.0,80.05,52.47,27.17,1562,92.78,-20.0,0,25,9,65.95,1.84,81,0,0,1,0
15.0,194.33,92.39,10.0,88.47,518,133.11,-26.8,0,1,6,62.77,4.26,125,0,0,1,0
15.0,242.35,51.0,3.71,60.44,230,65.39,-20.0,5,4,9,73.61,11.66,171,0,0,1,0
51.48,241.27,20.0,8.27,40.39,2278,214.07,-20.0,0,10,3,74.59,3.34,277,0,0,0,1
53.69,197.25,20.0,27.0,82.27,3500,500.0,-23.56,5,25,6,88.02,9.44,100,0,0,0,1
34.48,250.0,115.98,9.93,95.0,3500,138.16,-20.0,1,23,12,97.2,2.96,234,0,0,0,1
15.0,186.81,111.24,78.22,95.0,925,275.51,-64.64,0,22,9,50.99,1.7,65,0,0,0,1
41.71,180.0,103.65,0.0,85.79,192,443.59,-73.83,2,17,3,34.51,2.17,421,0,1,0,0
51.9,180.0,20.0,0.0,31.5,603,290.4,-20.0,0,1,6,82.48,4.41,158,0,1,0,0
26.57,228.3,120.0,0.0,95.0,1997,500.0,-59.6,3,13,3,53.03,3.44,221,0,1,0,0
74.47,225.6,20.0,0.0,10.0,3500,130.31,-20.0,8,25,12,100.0,3.81,345,0,0,1,0
60.35,241.45,20.0,47.8,86.39,3015,398.0,-54.83,0,0,3,84.57,1.46,12,0,0,1,0
45.53,213.1,71.58,0.0,54.73,230,42.94,-20.0,4,25,12,70.82,0.55,104,0,1,0,0
44.7,202.21,85.57,0.0,30.95,817,65.14,-89.25,5,7,9,89.5,0.55,54,0,0,0,1
15.0,248.77,95.58,76.96,46.68,185,7.14,-26.56,0,3,12,65.68,2.52,199,0,0,0,1
21.08,250.0,20.0,79.68,87.09,3500,500.0,-20.0,5,1,12,45.42,11.81,107,0,0,1,0
15.0,249.77,74.71,66.66,45.53,337,405.84,-27.78,2,3,9,64.57,3.84,21,0,0,1,0
15.0,186.94,20.0,52.76,86.04,393,241.21,-20.0,1,3,3,77.28,2.29,52,0,0,1,0
15.0,203.24,67.14,0.0,33.94,3500,242.15,-62.62,7,17,10,60.37,4.75,152,1,1,0,0
15.0,228.35,120.0,64.82,51.92,3388,69.39,-35.39,0,25,6,62.36,2.19,50,0,0,0,1
85.0,209.49,120.0,0.0,59.27,2453,500.0,-61.09,8,22,6,77.05,2.15,14,0,0,0,1
74.96,238.97,75.02,0.0,10.0,2265,84.89,-84.02,4,10,3,72.53,1.19,1,0,0,1,0
15.0,238.02,120.0,38.68,51.53,2635,277.8,-43.75,0,25,9,59.77,7.97,305,0,0,1,0
17.11,186.5,20.0,12.29,81.49,2392,65.61,-28.99,2,18,12,39.97,1.84,48,0,1,0,0
44.6,205.71,120.0,0.0,10.0,3500,500.0,-102.11,8,25,12,60.44,4.79,87,0,0,1,0
32.65,218.12,20.0,0.0,83.82,1430,264.45,-27.75,5,21,9,58.41,3.72,214,0,0,0,1
15.0,237.39,120.0,26.77,62.05,3500,500.0,-21.81,0,7,3,50.6,12.23,89,0,0,1,0
15.0,244.88,120.0,78.57,20.75,195,33.17,-27.49,4,7,3,44.05,2.85,78,0,0,1,0
17.0,192.06,39.06,31.83,41.43,3500,392.2,-77.15,3,2,9,75.92,11.45,353,0,0,1,0
21.8,240.08,120.0,2.75,53.49,1897,500.0,-20.0,0,1,3,46.87,1.12,243,0,0,1,0
15.0,229.81,120.0,0.0,56.37,3500,500.0,-87.35,1,2,6,72.89,6.27,215,0,0,0,1
67.96,224.85,120.0,43.36,32.57,2280,202.97,-20.0,6,0,3,75.39,12.85,112,0,0,1,0
34.28,215.8,120.0,0.0,10.0,3500,88.79,-35.14,0,13,12,93.61,11.48,67,0,0,1,0
28.76,234.69,42.26,0.0,31.96,98,41.24,-72.16,0,7,3,71.1,0.28,250,0,0,0,1
19.86,223.37,107.03,0.0,28.05,1212,88.82,-80.91,2,6,9,48.13,5.23,144,0,0,1,0
15.0,216.69,56.8,111.63,72.14,3164,284.7,-45.18,0,2,3,35.33,13.64,139,0,0,1,0
54.06,250.0,120.0,24.84,95.0,3235,393.79,-64.05,0,13,6,66.85,0.17,305,0,0,0,1
30.89,250.0,20.0,97.12,31.67,2933,75.58,-20.0,0,10,9,69.48,8.04,176,0,0,1,0
36.63,250.0,120.0,0.0,10.0,1773,500.0,-65.07,1,17,7,44.03,11.5,37,1,0,1,0
15.0,211.15,120.0,0.0,39.63,3379,434.02,-41.08,2,20,6,65.17,0.71,74,0,0,1,0
15.0,250.0,120.0,120.0,29.58,964,336.03,-93.8,2,25,6,27.43,1.97,267,0,1,0,0
15.0,233.85,93.53,21.98,70.29,3007,14.1,-46.82,3,25,6,59.97,0.17,93,0,0,1,0
58.54,193.79,48.65,23.23,45.57,3500,184.98,-20.0,3,10,6,66.86,0.94,70,0,0,1,0
15.26,250.0,23.4,40.69,41.75,1564,500.0,-20.0,4,3,9,94.81,0.43,207,0,0,1,0
40.42,190.78,120.0,53.8,10.0,3500,500.0,-65.66,0,25,3,21.92,3.82,258,0,0,0,1
54.16,180.0,120.0,5.79,51.52,3475,500.0,-110.0,6,25,12,82.26,1.2,114,0,0,1,0
32.57,213.76,120.0,0.0,81.92,1125,500.0,-68.11,5,25,12,26.66,0.4,167,0,1,0,0
15.0,237.3,103.64,0.0,13.87,3500,335.56,-29.16,5,10,3,99.27,6.22,235,0,0,0,1
21.73,188.02,120.0,0.0,56.46,1902,316.79,-42.05,3,3,3,52.85,6.06,113,0,1,0,0
49.75,240.95,20.0,0.0,46.71,75,37.05,-30.79,3,25,9,100.0,1.56,403,0,0,1,0
49.94,250.0,100.15,33.15,76.22,2813,136.68,-22.14,4,7,9,48.75,4.37,104,0,0,1,0
63.81,233.72,20.0,0.0,51.31,3500,371.73,-21.5,4,0,12,35.97,9.35,94,0,0,1,0
15.0,184.88,20.0,0.0,95.0,496,41.23,-20.0,1,6,9,94.8,4.38,22,0,1,0,0
85.0,250.0,120.0,0.0,17.86,1425,185.83,-93.53,8,3,12,42.28,1.43,264,0,0,0,1
15.0,203.1,120.0,117.01,10.0,1553,500.0,-33.17,2,25,3,0.0,6.25,64,0,0,0,1
15.0,180.0,120.0,0.0,36.74,3500,45.35,-110.0,8,7,9,100.0,10.19,194,0,1,0,0
26.13,250.0,57.74,0.0,50.81,1868,198.0,-20.0,4,25,12,100.0,4.38,23,0,0,1,0
33.23,227.81,20.0,0.0,76.62,3500,475.64,-25.19,5,22,9,49.35,18.14,23,0,1,0,0
39.62,180.0,53.4,0.0,84.23,423,227.02,-82.23,2,0,3,78.92,3.47,201,0,1,0,0
25.22,228.67,26.12,59.41,21.54,1973,364.07,-51.0,1,3,0,65.27,6.42,12,1,0,1,0
15.9,242.85,20.0,31.61,10.0,3500,500.0,-47.94,3,4,9,69.3,7.06,305,0,0,1,0
16.13,233.49,73.4,0.0,10.0,385,44.64,-88.73,4,6,9,91.63,1.56,181,0,0,0,1
66.67,199.05,20.0,0.0,46.68,3253,500.0,-20.0,2,25,3,98.74,6.5,382,0,0,0,1
62.69,229.25,115.7,14.75,46.28,2849,234.46,-20.0,4,12,9,58.23,0.07,230,0,0,1,0
16.27,217.61,111.68,81.36,77.16,810,79.66,-20.0,0,19,6,72.12,12.85,164,0,0,1,0
15.0,180.0,21.41,0.0,91.07,1249,270.94,-45.66,0,13,3,43.75,1.13,6,0,0,1,0
15.0,180.0,110.56,40.66,10.0,3500,409.18,-89.74,0,20,3,41.88,2.57,125,0,0,0,1
85.0,188.63,20.0,0.0,33.03,1159,34.26,-20.0,0,22,12,100.0,1.24,215,0,0,0,1
65.64,191.22,53.6,0.0,61.19,3377,134.14,-73.85,2,16,6,100.0,0.8,139,0,1,0,0
15.0,201.81,120.0,27.81,48.13,3500,374.77,-110.0,4,15,12,46.85,5.75,311,0,0,0,1
15.0,180.0,120.0,0.0,60.66,1466,500.0,-57.16,2,1,12,38.31,1.54,130,0,0,1,0
44.73,180.0,20.0,24.21,51.42,2208,500.0,-20.0,2,10,12,32.16,5.9,235,0,0,1,0
15.0,215.31,120.0,48.14,65.82,2790,70.81,-61.74,0,25,9,48.22,9.6,448,0,0,1,0
69.99,181.78,20.0,0.0,49.02,2779,271.75,-20.0,1,25,9,100.0,4.22,28,0,0,1,0
47.38,210.49,20.0,11.44,13.44,1552,340.54,-24.05,1,14,12,100.0,7.29,58,0,0,1,0
34.94,229.15,72.7,66.92,20.16,179,241.13,-39.15,2,11,6,63.57,3.97,394,0,1,0,0
15.0,250.0,107.86,65.88,48.59,3500,281.04,-42.56,9,11,2,30.77,12.24,346,1,0,1,0
56.76,225.23,20.0,0.0,95.0,3500,500.0,-25.2,2,25,3,69.26,10.66,61,0,0,0,1
36.78,180.0,120.0,27.7,68.91,398,234.68,-33.47,2,6,9,64.27,6.9,127,0,0,1,0
69.51,234.68,20.0,10.51,15.79,3500,82.87,-20.0,8,9,6,63.47,22.77,206,1,0,1,0
85.0,250.0,120.0,8.44,51.49,1741,500.0,-20.0,3,20,9,95.0,8.43,182,0,1,0,0
15.0,209.34,96.8,49.15,65.72,2699,215.54,-76.0,2,4,9,67.46,2.72,283,0,0,1,0
85.0,236.49,43.88,14.92,34.05,3500,383.24,-20.0,4,0,9,100.0,8.49,155,0,1,0,0
15.0,210.74,20.0,0.0,95.0,924,371.46,-42.92,1,19,9,80.52,5.1,191,0,0,0,1
15.0,214.73,120.0,31.92,83.52,1724,500.0,-64.56,1,23,9,56.34,2.4,248,0,0,1,0
52.8,250.0,120.0,0.68,27.45,2073,483.79,-20.0,7,23,3,51.56,2.03,79,0,1,0,0
16.36,250.0,115.88,8.7,59.84,465,100.89,-20.0,9,10,12,40.4,8.29,192,0,0,1,0
46.58,205.25,120.0,0.0,91.38,556,221.86,-47.75,3,2,12,71.38,5.36,65,0,0,1,0
15.0,207.99,20.0,0.0,17.97,1323,293.97,-20.0,5,10,3,100.0,1.1,145,0,0,0,1
15.0,250.0,84.57,120.0,95.0,3254,115.06,-41.08,0,9,6,52.23,7.82,442,0,0,0,1
15.0,250.0,120.0,12.13,56.26,1221,13.56,-24.35,4,15,6,39.69,8.66,203,0,0,0,1
15.0,250.0,60.33,6.37,76.36,3500,257.09,-20.0,1,7,9,93.52,8.67,465,0,0,1,0
58.41,180.0,103.95,0.0,73.55,225,238.1,-83.53,4,12,9,70.58,5.04,37,0,1,0,0
44.89,250.0,120.0,95.73,10.0,3500,37.81,-22.25,10,25,6,44.7,4.2,129,0,0,1,0
51.66,234.6,112.4,0.0,12.53,462,207.49,-95.05,10,6,6,100.0,3.16,174,0,0,0,1
25.14,180.0,20.0,0.0,74.9,3500,283.7,-20.0,6,25,6,100.0,10.63,82,0,0,0,1
32.4,245.28,20.0,0.0,11.07,3500,500.0,-68.51,3,25,12,100.0,1.97,436,0,0,1,0
15.0,235.23,89.04,59.22,47.74,524,18.03,-23.47,3,9,3,64.09,2.16,177,0,0,1,0
15.0,199.8,120.0,0.0,10.06,2617,232.66,-110.0,8,3,12,43.21,8.59,4,0,0,1,0
57.78,183.43,20.0,0.0,40.25,3500,139.88,-29.06,1,1,12,94.68,3.38,79,0,0,0,1
62.07,250.0,49.09,0.0,70.43,2518,5.0,-32.93,1,25,9,100.0,3.6,146,0,0,1,0
36.03,180.0,20.0,21.25,53.98,2121,500.0,-41.07,1,14,0,7.81,8.22,48,1,0,0,1
15.0,238.85,91.97,0.0,60.1,3500,500.0,-20.0,2,4,3,95.67,5.99,27,0,0,0,1
58.89,239.37,40.22,52.19,68.09,3500,500.0,-37.69,1,25,9,60.97,6.76,107,0,0,0,1
15.0,220.15,101.68,0.0,79.19,3500,136.79,-62.08,4,23,0,57.42,6.92,261,1,0,1,0
